dataset;spatial_class;geo_ontology
DBpedia;http://dbpedia.org/class/yago/Archipelago109203827;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMurderedAmericanChildren;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatIslandsOfKrasnoyarskKrai;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMasonicBuildingsCompletedIn1908;GeoRSS
DBpedia;http://dbpedia.org/class/yago/MarketTown108672073;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInAmritsarDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAmericanFootballVenuesInMinnesota;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMurderedAmericanChildren;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDenguélé;GeoRSS
DBpedia;http://www.wikidata.org/entity/Q12280;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatAirportsInIndonesia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDenguélé;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatTownsAndVillagesInCountyCork;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVisitorAttractionsInLondon;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatFormerPopulatedPlacesInIndia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatFormerPopulatedPlacesInIndia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatIndusValleySites;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatIndusValleySites;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheOromiaRegion;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInElOroProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVisitorAttractionsInLondon;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInCzłuchówCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInMasovianVoivodeship;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInPrzeworskCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRiversOfBosniaAndHerzegovina;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRiversOfMissouri;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSuburbsOfDarwin,NorthernTerritory;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheOromiaRegion;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInElOroProvince;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Lagoon109328746;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Publisher108062623;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Publisher108062623;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSuburbsOfDarwin,NorthernTerritory;W3C Basic Geo
DBpedia;http://www.wikidata.org/entity/Q12280;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Lagoon109328746;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInRudanCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInCzłuchówCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInPrzeworskCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBordjBouArréridjProvince;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInJamaica;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatProvincesOfPeru;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatProvincesOfPeru;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInDorset;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInDorset;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatAirfieldsOfTheUnitedStatesArmyAirForcesInFlorida;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInJamaica;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInGorliceCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatNHSHospitalsInLondon;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAirfieldsOfTheUnitedStatesArmyAirForcesInFlorida;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInWrześniaCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInMasovianVoivodeship;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInGorliceCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatIslandsOfItaly;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatLocalGovernmentAreasInKogiState;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheSud-OuestRegion(BurkinaFaso);W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInWrześniaCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/MarketTown108672073;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatIslandsOfItaly;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesOfTheAfricanTheatre(WorldWarI);GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesInvolvingFrance;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatIslandsOfTheAdriaticSea;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesOfTheNapoleonicWars;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesInvolvingPrussia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatTownsInBulgaria;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInPožega-SlavoniaCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatIslandsOfTheAdriaticSea;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesInvolvingPrussia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesInvolvingKent;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatNavalBattlesInvolvingTheUnitedKingdom;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatNavalBattlesInvolvingTheUnitedKingdom;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatNavalBattlesOfTheMiddleAges;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInWheaton,Illinois;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatNavalBattlesOfTheMiddleAges;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesInvolvingTheUnitedStates;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatStraitsOfTheKaraSea;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Channel109241247;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Strait109446115;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Strait109446115;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTashkentProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Channel109241247;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMersinProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn1979;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLaPampaProvince;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCommunesOfVar(department);GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCommunesOfVar(department);W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesInvolvingFrance;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTashkentProvince;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLaPampaProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInVolgogradOblast;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatGhostTownsInUtah;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPortsAndHarboursOfTheNorthSea;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatGhostTownsInUtah;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatDefunctStatenIslandRailwayStations;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPortsAndHarboursOfTheNorthSea;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInMakówCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Authority109824361;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Authority109824361;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRollerCoastersManufacturedByBolliger&Mabillard;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1891;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatDefunctStatenIslandRailwayStations;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Colony108374049;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatIslandsOfWesternAustralia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInMakówCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRollerCoastersInOntario;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRollerCoastersManufacturedByBolliger&Mabillard;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSamsunProvince;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1891;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Colony108374049;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSamsunProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Decision100162632;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Representative110522035;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBrighamYoungUniversityAlumni;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPeopleFromSaltLakeCity,Utah;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheMunicipalityOfLaško;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCavesOfFrance;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatDamsCompletedIn1941;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPeopleFromSaltLakeCity,Utah;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheMunicipalityOfLaško;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCavesOfFrance;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatDamsCompletedIn1941;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMunicipalitiesOfCundinamarcaDepartment;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatDamsInSouthCarolina;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatProtectedAreasOfLeFloreCounty,Oklahoma;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolDistrictsInOceanCounty,NewJersey;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolDistrictsInWashington(state);GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInGeelong;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMunicipalitiesOfCundinamarcaDepartment;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatDamsInSouthCarolina;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolDistrictsInWashington(state);W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInGeelong;W3C Basic Geo
DBpedia;http://www.wikidata.org/entity/Q728937;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Carrier108057633;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Carrier108057633;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInBucksCounty,Pennsylvania;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInBucksCounty,Pennsylvania;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn1920;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesOfArcticRussia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMunicipalitiesInLowerSaxony;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMunicipalitiesInLowerSaxony;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTownsInSaxony-Anhalt;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTownsInSaxony-Anhalt;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMunicipalitiesInThuringia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMunicipalitiesInThuringia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHillsOfTheUnitedStates;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSportsVenuesInSouthAustralia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInUxbridge,Massachusetts;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInConnecticut;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInLubartówCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInZamośćCounty;W3C Basic Geo
DBpedia;http://www.wikidata.org/entity/Q7075;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInUxbridge,Massachusetts;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInConnecticut;W3C Basic Geo
DBpedia;http://www.wikidata.org/entity/Q7075;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatDepositLibraries;W3C Basic Geo
DBpedia;http://www.wikidata.org/entity/Q728937;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInHaryana;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesCompletedIn1790;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatEpiscopalPalacesInEngland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInBuskoCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInKluczborkCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInGanjamDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInTulsa,Oklahoma;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInKluczborkCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInOpoleVoivodeship;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatFormerPresbyterianChurchesInTheUnitedStates;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInLubartówCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInPatnaDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatIslandsOfTheNorthSea;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatIslandsOfTheNorthSea;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatFjordsOfFinnmark;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatFjordsOfFinnmark;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatFjordsOfNorway;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInPatnaDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatArchaeologicalSites;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInTargovishteProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInSarasotaCounty,Florida;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInNewMexico;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInHartfordCounty,Connecticut;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatAirportsInNewYork;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInBuskoCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatScheduledAncientMonumentsInScotland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCompanyTownsInKentucky;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatFormerMunicipalitiesOfGelderland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInZawiercieCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatScheduledAncientMonumentsInScotland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatLocalitiesOfBerlin;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCompanyTownsInKentucky;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatFormerMunicipalitiesOfGelderland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatAreasOfDundee;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatLocalitiesOfBerlin;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheCentralAfricanRepublic;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAreasOfDundee;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheCentralAfricanRepublic;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatOfficialHistoricalMonumentsOfPyrénées-Orientales;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMountainsOfKosovo;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBastakCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMountainsOfKosovo;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatReligiousBuildingsCompletedIn1913;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPrivateHighSchoolsInOhio;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCommunesOfLoir-et-Cher;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCommunesOfLoir-et-Cher;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInOppland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInPčinjaDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatDistrictsOfTverOblast;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRiversOfOppland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/GamblingHouse103413428;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/GamblingHouse103413428;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRiversOfOppland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInWilcoxCounty,Alabama;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHistoricHouseMuseumsInNorthCarolina;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresCompletedIn1877;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAmusementParksInDenmark;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatParksInRenfrewCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCommunesOfIndre;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCommunesOfIndre;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInWilcoxCounty,Alabama;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesCompletedIn1772;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInSomersetCounty,Maryland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAreasOfEdinburgh;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesCompletedIn1772;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInSomersetCounty,Maryland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRoadBridgesInPennsylvania;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRoadBridgesInPennsylvania;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTheatresInTokyo;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCruciformChurchesInNorway;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInPčinjaDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSkyscrapersInJerseyCity,NewJersey;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatNeighborhoodsInNewportBeach,California;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatNeighborhoodsInNewportBeach,California;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatStatesAndTerritoriesDisestablishedIn1963;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsAccreditedByTheSouthernAssociationOfCollegesAndSchools;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHistoricHouseMuseumsInLincolnshire;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatStatesAndTerritoriesDisestablishedIn1963;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolBuildingsOnTheNationalRegisterOfHistoricPlacesInIllinois;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatGradeIListedBuildingsInNorfolk;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInLincolnshire;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatFormerNewYorkCityNeighborhoods;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTributariesOfThePotomacRiver;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolBuildingsOnTheNationalRegisterOfHistoricPlacesInIllinois;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTributariesOfThePotomacRiver;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatStatesAndTerritoriesEstablishedIn1929;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLankaranDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSitesOfSpecialScientificInterestInLincolnshire;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInLincolnshire;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInMcCullochCounty,Texas;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHighSchoolsInTarrantCounty,Texas;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBaysOfEngland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInCochiseCounty,Arizona;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatClimbingAreasOfEngland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Cruiser103140900;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Cruiser103140900;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInIndiana;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInCochiseCounty,Arizona;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInBruges;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInMcCullochCounty,Texas;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInIndiana;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatShoppingMallsEstablishedIn2007;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBeachesOfTheRepublicOfIreland;W3C Basic Geo
